tmdb_id,title,release_date,runtime,budget,revenue,cast,crew,countries,status,overview,popularity,vote_average,vote_count,tagline,genres,production_companies
68666,Black Friday,2007-10-30,90,750000,500,"['Amy Carlson', 'Judd Nelson', 'Thomas Ian Griffith', 'Madison Mason', 'Bess Meyer', 'Darcy Rose Byrnes', 'Bryan Cuprill', 'Evan Arnold', 'Sean McGowan', 'Senta Moses']","['Arthur Allan Seidelman', 'Robert Halmi Jr.', 'Stephen Niver', 'Erik Olson', 'Larry Levinson', 'Brian Gordon', 'Penny Perry', 'Bill Reinhardt', 'Kevin Bocarde', 'Niko Vilaivongs']",['US'],Released,Amy Carlson is the woman in charge of a bank's security system. Two dirty cops (played by the slightly washed-up duo of Judd Nelson and Thomas Ian Griffith) kidnap her daughter and a friend to force her to open the safety deposit box of one of her bank's clients and give to them its content.,0.7089,5.3,9,How far will she go to save her daughter?,"['Thriller', 'TV Movie', 'Crime', 'Drama']",['Larry Levinson Productions']
4787,Cassandra's Dream,2007-10-31,108,15000000,22687639,"['Colin Farrell', 'Ewan McGregor', 'Hayley Atwell', 'Sally Hawkins', 'Tom Wilkinson', 'Phil Davis', 'John Benfield', 'Clare Higgins', 'Ashley Madekwe', 'Andrew Howard']","['Stephen Tenenbaum', 'Vilmos Zsigmond', 'Jill Taylor', 'Juliet Taylor', 'Letty Aronson', 'Gareth Wiley', 'Daniel Wührmann', 'Vincent Maraval', 'Gail Stevens', 'Alisa Lepselter']","['FR', 'GB', 'US']",Released,"The tale of two brothers with serious financial woes. When a third party proposes they turn to crime, things go bad and the two become enemies.",1.6846,6.3,827,Family is family. Blood is blood.,"['Crime', 'Drama', 'Thriller']","['Wild Bunch', 'Virtual Studios', 'Iberville Productions']"
5126,Martian Child,2007-11-02,106,27000000,9400000,"['John Cusack', 'Bobby Coleman', 'Amanda Peet', 'Sophie Okonedo', 'Joan Cusack', 'Oliver Platt', 'Richard Schiff', 'Taya Calicetto', 'David Kaye', 'Braxton Bonneville']","['Hugo Luczyc-Wyhowski', 'Bruce Green', 'Jonathan Tolins', 'Menno Meyjes', 'Corey Sienega', 'Seth Bass', 'Ed Elbert', 'Michael Dennison', 'David Kirschner', 'Robert D. Yeoman']",['US'],Released,A recently-widowed science fiction writer considers whether to adopt a hyper-imaginative 6-year-old abandoned and socially-rejected boy who says he's really from Mars.,1.2371,6.67,321,"Doesn't matter where you come from, as long as you find where you belong!","['Comedy', 'Drama']","['New Line Cinema', 'Hannah Rachel Production Services', 'Meradin Zweite Productions']"
4982,American Gangster,2007-11-02,157,100000000,269755430,"['Denzel Washington', 'Russell Crowe', 'Josh Brolin', 'Chiwetel Ejiofor', 'Cuba Gooding Jr.', 'Lymari Nadal', 'Ted Levine', 'Armand Assante', 'John Ortiz', 'John Hawkes']","['Ridley Scott', 'Steven Zaillian', 'Brian Grazer', 'Ridley Scott', 'Michael Costigan', 'Branko Lustig', 'Jim Whitaker', 'Harris Savides', 'Pietro Scalia', 'Avy Kaufman']",['US'],Released,"Loosely based on the criminal career of Frank Lucas, a gangster from La Grange, North Carolina, who smuggled heroin into the United States on American service planes returning from the Vietnam War, before being detained by a task force led by Newark Detective Richie Roberts.",7.0305,7.589,5973,There are two sides to the American dream.,"['Drama', 'Crime']","['Film Rites', 'Imagine Entertainment', 'Universal Pictures', 'Relativity Media', 'Scott Free Productions']"
13161,Big Stan,2007-11-03,109,7500000,8742330,"['Rob Schneider', 'David Carradine', 'Jennifer Morrison', 'Scott Wilson', 'Tsuyoshi Abe', 'Henry Gibson', 'M. Emmet Walsh', 'Sally Kirkland', 'Richard Kind', 'Dan Haggerty']","['Rob Schneider', 'Josh Lieb', 'John Schneider', 'Mark A.Z. Dippé', 'Rob Schneider', 'David Hillary', 'Timothy Wayne Peternel', 'Steven Paul', 'Ash R. Shah', 'Benedict Carver']",['US'],Released,A weak con man panics when he learns he's going to prison for fraud. He hires a mysterious martial arts guru who helps transform him into a martial arts expert who can fight off inmates who want to hurt or love him.,5.7648,6.595,1024,He'll have to kick some butt to save his own.,"['Comedy', 'Crime']","['Crystal Sky Pictures', 'From Out of Nowhere Productions', 'Silver Nitrate', 'Chicago Entertainment Partners']"
2310,Beowulf,2007-11-05,115,70000000,195735876,"['Ray Winstone', 'Angelina Jolie', 'Anthony Hopkins', 'John Malkovich', 'Robin Wright', 'Brendan Gleeson', 'Crispin Glover', 'Alison Lohman', 'Paul Baker', 'John Bilezikjian']","['Gabriella Pescucci', 'Jack Rapke', 'Alan Silvestri', 'Robert Presley', 'Matthew W. Mungle', 'Robert Zemeckis', 'Deborah La Mia Denaver', 'Robert Zemeckis', 'Heather Plott', 'Martin A. Kline']",['US'],Released,"A 6th-century Scandinavian warrior named Beowulf embarks on a mission to slay the man-like ogre, Grendel.",4.597,5.911,3029,Face your demons.,"['Adventure', 'Action', 'Animation']","['Shangri-La Entertainment', 'ImageMovers']"
13022,Rogue,2007-11-08,99,20000000,4600000,"['Radha Mitchell', 'Michael Vartan', 'Sam Worthington', 'Caroline Brazier', 'Stephen Curry', 'Celia Ireland', 'John Jarratt', 'Heather Mitchell', 'Geoff Morrell', 'Damien Richardson']","['Greg McLean', 'Greg McLean', 'Renata Blaich', 'Luke Smiles', 'Pete Smith', 'Des Kenneally', 'Michael Davies', 'Todd Embling', 'Jennifer Lamphee', 'Mason Curtis']","['AU', 'US']",Released,"When a group of tourists stumble into the remote Australian river territory of an enormous crocodile, the deadly creature traps them on a tiny mud island with the tide quickly rising and darkness descending. As the hungry predator closes in, they must fight for survival against all odds.",3.0241,6.3,751,How fast can you swim?,"['Action', 'Horror', 'Thriller']","['Dimension Films', 'Village Roadshow Pictures', 'Emu Creek Pictures']"
16283,Saawariya,2007-11-09,142,12500000,34750000,"['Ranbir Kapoor', 'Sonam Kapoor Ahuja', 'Rani Mukerji', 'Salman Khan', 'Zohra Sehgal', 'Begum Para', 'Kenny Desai', 'Vibha Chibber', 'Neha Bam', 'Sanaya Irani']","['Sanjay Leela Bhansali', 'Sanjay Leela Bhansali', 'Shailey Sharma', 'Vibhu Puri', 'Deepak Raai Sharma', 'Kuldeep Rathore', 'Gautami Bhatt', 'Fyodor Dostoevsky', 'Prakash R. Kapadia', 'Vibhu Puri']","['HK', 'IN', 'US']",Released,"Two souls arrive in a small town, one on vacation, the other to meet a lover. They spend the most magical dream-like days of their lives in that town... with each other.",1.353,5.511,91,When he first fell in love...,"['Drama', 'Music', 'Romance', 'Family']","['Columbia Pictures', 'Bhansali Productions', 'CP Film Production Asia']"
13474,P2,2007-11-09,98,3500000,7766240,"['Rachel Nichols', 'Wes Bentley', 'Simon Reynolds', 'Philip Akin', 'Miranda Edwards', 'Paul Sun-Hyung Lee', 'Grace Lynn Kung', 'Philip Williams', 'Arnold Pinnock', 'Bathsheba Garnett']","['Franck Khalfoun', 'Franck Khalfoun', 'Alexandre Aja', 'Alexandre Aja', 'Grégory Levasseur', 'Grégory Levasseur', 'Andrew Matosich', 'Bradley M. Goodman', 'Daniel J. Heffner', 'Bob Hayward']",['US'],Released,A businesswoman finds herself locked with a unhinged security guard in a parking garage after getting stuck working late on Christmas Eve.,2.1483,6.222,925,A new level of terror.,"['Horror', 'Thriller']","['Summit Entertainment', 'Aja / Levasseur Productions']"
6977,No Country for Old Men,2007-11-09,122,25000000,171627166,"['Javier Bardem', 'Tommy Lee Jones', 'Josh Brolin', 'Woody Harrelson', 'Kelly Macdonald', 'Garret Dillahunt', 'Tess Harper', 'Barry Corbin', 'Stephen Root', 'Rodger Boyce']","['Joel Coen', 'Scott Rudin', 'Joel Coen', 'Ethan Coen', 'Robert Graf', 'Mark Roybal', 'Roger Deakins', 'Jess Gonchor', 'Mary Zophres', 'Ellen Chenoweth']",['US'],Released,"Llewelyn Moss stumbles upon dead bodies, $2 million and a hoard of heroin in a Texas desert, but methodical killer Anton Chigurh comes looking for it, with local sheriff Ed Tom Bell hot on his trail. The roles of prey and predator blur as the violent pursuit of money and justice collide.",12.5927,7.95,13182,There are no clean getaways.,"['Crime', 'Thriller', 'Western']","['Miramax', 'Paramount Vantage', 'Scott Rudin Productions', 'Mike Zoss Productions']"
5375,Fred Claus,2007-11-09,115,100000000,97800000,"['Vince Vaughn', 'Paul Giamatti', 'John Michael Higgins', 'Miranda Richardson', 'Rachel Weisz', 'Kathy Bates', 'Trevor Peacock', 'Ludacris', 'Elizabeth Banks', 'Jeremy Swift']","['Dan Fogelman', 'Remi Adefarasin', 'Mark Livolsi', 'Jessie Nelson', 'Anna B. Sheppard', 'Joel Silver', 'David Dobkin', 'David Dobkin', 'Paul Hitchcock', 'Natalie M. Meyer']",['US'],Released,"Fred Claus and Santa Claus have been estranged brothers for many years. Now Fred must reconcile his differences with his brother whom he believes overshadows him. When an efficiency expert assesses the workings at the North Pole and threatens to shut Santa down, Fred must help his brother to save Christmas.",2.3164,5.856,907,Everybody has that one relative who can't help but cause problems over the holidays. Even Santa.,"['Action', 'Comedy', 'Drama']","['Jessie Nelson Productions', 'Silver Pictures', 'David Dobkin Productions', 'Warner Bros. Pictures']"
22887,Loose Change: Final Cut,2007-11-11,129,6000,6000,"['Richard Shelby', 'Thomas Kean']","['Dylan Avery', 'Dylan Avery']",['US'],Released,"Loose Change Final Cut is the third installment of the documentary that asks the tough questions about the 9/11 attacks and related events. This movie hopes to be the catalyst for a new independent investigation, in which the family members receive answers to their questions, and the TRUE PERPETRATORS of this horrendous crime are PROSECUTED and PUNISHED.",0.1127,6.5,44,,['Documentary'],['Louder Than Words']
4723,Southland Tales,2007-11-14,145,17000000,374743,"['Dwayne Johnson', 'Seann William Scott', 'Sarah Michelle Gellar', 'Mandy Moore', 'Justin Timberlake', 'Miranda Richardson', 'Wallace Shawn', 'Bai Ling', 'Nora Dunn', 'John Larroquette']","['Sam Bauer', 'Venus Kanani', 'Richard Kelly', 'Bo Hyde', 'Moby', 'Matthew Rhodes', 'Alec Hammond', 'Sean McKittrick', 'Kendall Morgan', 'April Ferry']","['DE', 'US', 'FR']",Released,"Set in the futuristic landscape of Los Angeles on July 4, 2008, as it stands on the brink of social, economic and environmental disaster. Boxer Santaros is an action star who's stricken with amnesia. His life intertwines with Krysta Now, an adult film star developing her own reality television project, and Ronald Taverner, a Hermosa Beach police officer who holds the key to a vast conspiracy.",1.5581,5.2,596,Have a nice apocalypse.,"['Science Fiction', 'Thriller', 'Comedy']","['Cherry Road Films', 'Darko Entertainment', 'MHF Zweite Academy Film', 'Inferno Distribution', 'Wild Bunch', 'Eden Roc Productions', 'Persistent Entertainment']"
9997,Gabriel,2007-11-15,109,200000,1395610,"['Andy Whitfield', 'Dwaine Stevenson', 'Erika Heynatz', 'Samantha Noble', 'Michael Piccirilli', 'Harry Pavlidis', 'Kevin Copeland', 'Matt Hylton Todd', 'Amy Mathews', 'Valentino del Toro']","['Shane Abbess', 'Anna Cridland', 'Wayne Duband', 'James M. Vernon', 'Kristy Vernon', 'Faith Martin', 'Brian Cachia', 'Adrian Rostirolla', 'Victor Lam', 'Lisa Walpole']",['AU'],Released,Gabriel tells the story of an archangel who fights to bring light back to purgatory - a place where darkness rules - and save the souls of the city's inhabitants.,1.8679,5.994,421,Far From Grace,"['Fantasy', 'Horror', 'Action', 'Science Fiction']","['Redline Films', 'HILT Productions']"
6023,P.S. I Love You,2007-11-15,126,30000000,156835339,"['Hilary Swank', 'Gerard Butler', 'Lisa Kudrow', 'Harry Connick Jr.', 'Gina Gershon', 'Jeffrey Dean Morgan', 'Kathy Bates', 'James Marsters', 'Nellie McKay', 'Anne Kent']","['Terry Stacey', 'James Hollond', 'Wendy Finerman', 'Cindy Evans', 'Cecelia Ahern', 'Daniel J.B. Taylor', 'Donald A. Starr', 'David Moritz', 'Lisa Zupan', 'Richard LaGravenese']","['US', 'GB']",Released,A young widow discovers that her late husband has left her 10 messages intended to help ease her pain and start a new life.,3.4548,7.176,3463,"His life ended. Now, a new one will begin.","['Drama', 'Romance']","['Wendy Finerman Productions', 'Alcon Entertainment', 'Warner Bros. Pictures', 'Summit Entertainment', 'Grosvenor Park Productions']"
13998,Margot at the Wedding,2007-11-16,91,10000000,2900219,"['Nicole Kidman', 'Jennifer Jason Leigh', 'Jack Black', 'John Turturro', 'Ciarán Hinds', 'Zane Pais', 'Flora Cross', 'Halley Feiffer', 'Ashlie Atkinson', 'Matthew Arkin']","['Noah Baumbach', 'Noah Baumbach', 'Barbara Turner', 'Ann Roth', 'Carol Littleton', 'Scott Rudin', 'Shawnna Thibodeau', 'Harris Savides', 'Anne Ross', 'Adam Stockhausen']",['US'],Released,"Margot Zeller is a short story writer with a sharp wit and an even sharper tongue. On the eve of her estranged sister Pauline's wedding to unemployed musician/artist/depressive Malcolm at the family seaside home, Margot shows up unexpectedly to rekindle the sisterly bond and offer her own brand of support. What ensues is a nakedly honest and subversively funny look at family dynamics.",1.5699,5.8,315,One family. Infinite degrees of separation.,"['Comedy', 'Drama']","['Paramount Vantage', 'Scott Rudin Productions']"
11600,Redacted,2007-11-16,90,5000000,782102,"['Izzy Diaz', 'Rob Devaney', 'Ty Jones', 'Anas Wellman', 'Mike Figueroa', 'Yanal Kassay', 'Dhiaa Khalil', ""Kel O'Neill"", 'Daniel Stewart Sherman', 'Patrick Carroll']","['Brian De Palma', 'Todd Wagner', 'Bill Pankow', 'Simone Urdl', 'Jonathon Cliff', 'Brian De Palma', 'Phillip Barker', 'Michael Diner', 'Jason Kliot', 'Jennifer Weiss']","['US', 'CA']",Released,"A fictional documentary discusses the effects the Iraq war has had on soldiers and local people through interviews with members of an American military unit, the media, and local Iraqis.",1.0599,6.019,184,Truth is the first casualty of war,"['War', 'Drama']","['HDNet Films', 'The Film Farm']"
2284,Mr. Magorium's Wonder Emporium,2007-11-16,93,65000000,69500000,"['Dustin Hoffman', 'Natalie Portman', 'Jason Bateman', 'Zach Mills', 'Jonathan Potts', 'Rebecca Northan', 'David Rendall', 'Jade Cohen', 'Marcia Bennett', 'Ted Ludzik']","['Barbara A. Hall', 'Zach Helm', 'Amanda Mackey', 'Christopher Hargadon', 'Colin Penman', 'Roman Osin', 'Nathan Kahane', 'Joseph Drake', 'Cathy Sandrich Gelfond', 'Richard N. Gladstein']","['CA', 'US']",Released,"Molly Mahoney is the awkward and insecure manager of Mr. Magorium's Wonder Emporium—the strangest, most fantastic and most wonderful toy store in the world. After Mr. Magorium bequeaths the store to her, a dark and ominous change begins to take over the once-remarkable Emporium.",2.6608,6.248,1305,You have to believe it to see it.,"['Family', 'Fantasy', 'Comedy']","['Ontario Media Development Corporation', 'Mandate Pictures', 'Walden Media', 'FilmColony', 'Gang of Two Productions']"
7985,Penelope,2007-11-17,104,15000000,21156270,"['Christina Ricci', 'James McAvoy', ""Catherine O'Hara"", 'Peter Dinklage', 'Richard E. Grant', 'Reese Witherspoon', 'Simon Woods', 'Ronni Ancona', 'Nigel Havers', 'Lenny Henry']","['Amanda McArthur', 'Andrew Molasky', 'Jill Taylor', 'Jon Gregory', 'Leslie Caveny', 'John Reid', 'Martin Trevis', 'Jennifer Simpson', 'Reese Witherspoon', 'Chris Curling']","['GB', 'US']",Released,"Forlorn heiress Penelope Wilhern is cursed, and the only way out is to fall in love with someone of suitable stock. But how can she find her soulmate when she's sequestered inside her family's estate with only her parents to keep her company? This untraditional fairy tale is about a girl who bucks convention to create her own happy ending.",2.9129,6.741,1463,A fairytale like no other.,"['Fantasy', 'Comedy', 'Romance']","['Summit Entertainment', 'Tatira-Hiller Productions', 'Type A Films', 'Grosvenor Park Productions']"
4523,Enchanted,2007-11-20,107,85000000,340487652,"['Amy Adams', 'Patrick Dempsey', 'James Marsden', 'Timothy Spall', 'Idina Menzel', 'Rachel Covey', 'Susan Sarandon', 'Julie Andrews', 'Jeff Bennett', 'Kevin Lima']","['Barry Sonnenfeld', 'Barry Josephson', 'Christopher Chase', 'Mona May', 'Stephen A. Rotter', 'Gregory Perler', 'Don Burgess', 'Kevin Lima', 'Sunil Perkash', 'Ezra Swerdlow']",['US'],Released,"The beautiful princess Giselle is banished by an evil queen from her magical, musical animated land and finds herself in the gritty reality of the streets of modern-day Manhattan. Shocked by this strange new environment that doesn't operate on a ""happily ever after"" basis, Giselle is now adrift in a chaotic world badly in need of enchantment. But when Giselle begins to fall in love with a charmingly flawed divorce lawyer who has come to her aid - even though she is already promised to a perfect fairy tale prince back home - she has to wonder: Can a storybook view of romance survive in the real world?",5.2854,6.84,5672,The real world and the animated world collide.,"['Comedy', 'Family', 'Fantasy', 'Romance']","['Walt Disney Pictures', 'Josephson Entertainment', 'Andalasia Productions', 'Right Coast']"
5876,The Mist,2007-11-21,126,18000000,57470220,"['Thomas Jane', 'Laurie Holden', 'Toby Jones', 'Marcia Gay Harden', 'Andre Braugher', 'William Sadler', 'Jeffrey DeMunn', 'Frances Sternhagen', 'Sam Witwer', 'Alexa Davalos']","['Frank Darabont', 'Frank Darabont', 'Stephen King', 'Frank Darabont', 'Liz Glotzer', 'Denise M. Huth', 'Randi Richmond', 'Hunter M. Via', 'Gregory S. Melton', 'Giovanna Ottobre-Melton']",['US'],Released,"After a violent storm, a dense cloud of mist envelops a small Maine town, trapping David Drayton and his five-year-old son in a local grocery store with other local residents. They soon discover that the mist conceals deadly horrors that threaten their lives, and worse, their sanity.",6.8387,6.943,5773,Fear changes everything.,"['Horror', 'Science Fiction', 'Thriller']","['Darkwoods Productions', 'Dimension Films']"
